"LOC_X","LOC_Y","SHOT_MADE","GAME_DATE","SHOT_TYPE"
0,26.95,FALSE,"11-22-2005","2PT Field Goal"
-8.4,19.85,TRUE,"11-22-2005","2PT Field Goal"
0,5.25,TRUE,"11-22-2005","2PT Field Goal"
-7.2,19.35,FALSE,"11-22-2005","2PT Field Goal"
11.5,19.85,FALSE,"11-22-2005","2PT Field Goal"
2,30.55,FALSE,"11-22-2005","3PT Field Goal"
-7.7,9.85,FALSE,"11-19-2005","2PT Field Goal"
-1,7.75,TRUE,"11-19-2005","2PT Field Goal"
18.2,22.15,FALSE,"11-19-2005","3PT Field Goal"
8.2,16.15,FALSE,"11-19-2005","2PT Field Goal"
-12,26.75,FALSE,"11-19-2005","3PT Field Goal"
5.9,13.35,TRUE,"11-19-2005","2PT Field Goal"
13.8,8.35,FALSE,"11-19-2005","2PT Field Goal"
-5.1,5.55,FALSE,"11-19-2005","2PT Field Goal"
-19.5,21.05,FALSE,"11-19-2005","3PT Field Goal"
6.2,9.75,FALSE,"11-19-2005","2PT Field Goal"
-5.2,20.75,FALSE,"11-19-2005","2PT Field Goal"
-0.5,16.75,TRUE,"11-19-2005","2PT Field Goal"
-1,6.25,TRUE,"11-19-2005","2PT Field Goal"
0.3,12.35,TRUE,"11-19-2005","2PT Field Goal"
0,5.25,FALSE,"11-18-2005","2PT Field Goal"
7.9,19.55,FALSE,"11-18-2005","2PT Field Goal"
-22.8,65.45,FALSE,"11-18-2005","3PT Field Goal"
-2.3,14.45,TRUE,"11-18-2005","2PT Field Goal"
-13,6.75,TRUE,"11-18-2005","2PT Field Goal"
-13.6,6.05,FALSE,"11-18-2005","2PT Field Goal"
0,5.25,TRUE,"11-18-2005","2PT Field Goal"
18.9,20.35,FALSE,"11-18-2005","3PT Field Goal"
-13,18.95,FALSE,"11-16-2005","2PT Field Goal"
-9.7,13.85,TRUE,"11-16-2005","2PT Field Goal"
0,5.25,TRUE,"11-16-2005","2PT Field Goal"
7.7,19.55,TRUE,"11-16-2005","2PT Field Goal"
-19.5,22.05,TRUE,"11-16-2005","3PT Field Goal"
-21.5,18.75,FALSE,"11-16-2005","3PT Field Goal"
-8.7,29.05,FALSE,"11-16-2005","3PT Field Goal"
-6.1,30.05,FALSE,"11-16-2005","3PT Field Goal"
1,30.45,TRUE,"11-16-2005","3PT Field Goal"
-6.9,14.15,FALSE,"11-16-2005","2PT Field Goal"
-17.6,24.15,TRUE,"11-16-2005","3PT Field Goal"
-17.1,21.25,FALSE,"11-12-2005","2PT Field Goal"
-12.6,18.25,TRUE,"11-12-2005","2PT Field Goal"
0,5.25,FALSE,"11-12-2005","2PT Field Goal"
9.2,17.75,TRUE,"11-12-2005","2PT Field Goal"
13.1,17.05,FALSE,"11-12-2005","2PT Field Goal"
0,5.25,TRUE,"11-12-2005","2PT Field Goal"
0,5.25,TRUE,"11-12-2005","2PT Field Goal"
0,5.25,TRUE,"11-12-2005","2PT Field Goal"
7.5,10.65,FALSE,"11-12-2005","2PT Field Goal"
-24.1,12.15,FALSE,"11-12-2005","3PT Field Goal"
0,5.25,TRUE,"11-12-2005","2PT Field Goal"
19.2,20.85,FALSE,"11-12-2005","3PT Field Goal"
16.9,9.05,FALSE,"11-12-2005","2PT Field Goal"
14.8,17.45,TRUE,"11-12-2005","2PT Field Goal"
9,25.35,FALSE,"11-10-2005","2PT Field Goal"
3.4,10.55,FALSE,"11-10-2005","2PT Field Goal"
-10.2,19.25,TRUE,"11-10-2005","2PT Field Goal"
-18.9,25.15,FALSE,"11-10-2005","3PT Field Goal"
-17.7,23.95,TRUE,"11-10-2005","3PT Field Goal"
0,5.25,FALSE,"11-10-2005","2PT Field Goal"
12.2,14.45,FALSE,"11-10-2005","2PT Field Goal"
12.6,21.55,FALSE,"11-10-2005","2PT Field Goal"
0,5.25,TRUE,"11-10-2005","2PT Field Goal"
-16.1,14.75,TRUE,"11-10-2005","2PT Field Goal"
11.2,28.45,FALSE,"11-10-2005","3PT Field Goal"
-10,9.35,FALSE,"11-10-2005","2PT Field Goal"
17.1,23.55,FALSE,"11-10-2005","3PT Field Goal"
9.2,16.75,FALSE,"11-10-2005","2PT Field Goal"
-9.5,20.75,TRUE,"11-10-2005","2PT Field Goal"
0,5.25,FALSE,"11-10-2005","2PT Field Goal"
13.5,14.65,TRUE,"11-10-2005","2PT Field Goal"
-14.9,27.15,FALSE,"11-06-2005","3PT Field Goal"
14.8,11.85,TRUE,"11-06-2005","2PT Field Goal"
0,5.25,TRUE,"11-06-2005","2PT Field Goal"
-14.1,19.35,TRUE,"11-06-2005","2PT Field Goal"
0,5.25,FALSE,"11-06-2005","2PT Field Goal"
14.8,16.75,FALSE,"11-06-2005","2PT Field Goal"
17.9,21.85,TRUE,"11-06-2005","3PT Field Goal"
-8.2,19.85,TRUE,"11-06-2005","2PT Field Goal"
-14.8,11.15,FALSE,"11-06-2005","2PT Field Goal"
-12.3,23.65,TRUE,"11-06-2005","2PT Field Goal"
17.7,22.55,TRUE,"11-06-2005","3PT Field Goal"
7.2,19.35,FALSE,"11-06-2005","2PT Field Goal"
0,5.25,TRUE,"11-05-2005","2PT Field Goal"
-2,8.25,TRUE,"11-05-2005","2PT Field Goal"
0,19.25,FALSE,"11-05-2005","2PT Field Goal"
-17.9,5.15,TRUE,"11-05-2005","2PT Field Goal"
-11.7,26.95,FALSE,"11-05-2005","3PT Field Goal"
-8.9,27.95,FALSE,"11-05-2005","3PT Field Goal"
-2.9,13.45,FALSE,"11-05-2005","2PT Field Goal"
-16.4,19.05,FALSE,"11-05-2005","2PT Field Goal"
-16.6,23.85,FALSE,"11-05-2005","3PT Field Goal"
-3.8,9.25,FALSE,"11-05-2005","2PT Field Goal"
0,5.25,TRUE,"11-05-2005","2PT Field Goal"
0,5.25,FALSE,"11-05-2005","2PT Field Goal"
-16.1,25.15,FALSE,"11-03-2005","3PT Field Goal"
12.6,27.15,FALSE,"11-03-2005","3PT Field Goal"
0,5.25,FALSE,"11-03-2005","2PT Field Goal"
0,5.25,TRUE,"11-03-2005","2PT Field Goal"
-8.5,20.55,FALSE,"11-03-2005","2PT Field Goal"
9.9,28.55,FALSE,"11-03-2005","3PT Field Goal"
5.4,17.75,FALSE,"11-03-2005","2PT Field Goal"
9.9,14.15,FALSE,"11-03-2005","2PT Field Goal"
14.5,26.75,TRUE,"11-03-2005","3PT Field Goal"
-19.4,23.55,FALSE,"11-01-2005","3PT Field Goal"
13.6,11.35,FALSE,"11-01-2005","2PT Field Goal"
14.6,13.85,FALSE,"11-01-2005","2PT Field Goal"
0.8,30.05,FALSE,"11-01-2005","3PT Field Goal"
8.2,19.75,FALSE,"11-01-2005","2PT Field Goal"
3.6,29.95,TRUE,"11-01-2005","3PT Field Goal"
1.1,9.75,FALSE,"11-01-2005","2PT Field Goal"
-14.9,11.65,FALSE,"11-01-2005","2PT Field Goal"
-10.2,19.85,FALSE,"11-01-2005","2PT Field Goal"
-13.6,16.45,FALSE,"11-01-2005","2PT Field Goal"
-6.6,14.15,TRUE,"11-01-2005","2PT Field Goal"
-10,27.75,TRUE,"11-01-2005","3PT Field Goal"
-1.1,12.95,FALSE,"11-01-2005","2PT Field Goal"
0,5.25,FALSE,"11-01-2005","2PT Field Goal"
-17.6,19.75,TRUE,"11-01-2005","2PT Field Goal"
-13,11.65,FALSE,"11-01-2005","2PT Field Goal"
0,5.25,TRUE,"11-01-2005","2PT Field Goal"
0,5.25,TRUE,"11-01-2005","2PT Field Goal"
-10.2,19.35,TRUE,"11-01-2005","2PT Field Goal"
-17.2,12.15,TRUE,"11-01-2005","2PT Field Goal"
19.7,19.25,FALSE,"11-01-2005","3PT Field Goal"
-14.4,17.75,TRUE,"11-01-2005","2PT Field Goal"
0,5.25,FALSE,"11-01-2005","2PT Field Goal"
0,5.25,TRUE,"11-01-2005","2PT Field Goal"
12.3,11.15,TRUE,"11-01-2005","2PT Field Goal"
